date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:20	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2009:57:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
14:27:21	3875/3875	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2000:59:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
14:27:22	771989/771989	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:06%20GMT	https://www.classcentral.com/university/harvard	C:/Hindi_Website/hindi_website/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
14:27:22	236/236	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2011:23:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
14:27:22	3246/3246	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2011:45:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
14:27:23	235/235	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2011:40:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
14:27:23	4415/4415	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2005:37:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
14:27:24	735880/735880	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:09%20GMT	https://www.classcentral.com/university/iit-kharagpur	C:/Hindi_Website/hindi_website/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
14:27:24	239/239	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2013:28:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
14:27:25	741/741	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2014:21:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
14:27:26	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2005:53:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
14:27:26	4913/4913	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2005:37:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
14:27:27	754559/754559	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:11%20GMT	https://www.classcentral.com/university/rice	C:/Hindi_Website/hindi_website/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
14:27:28	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2008:54:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
14:27:28	5548/5548	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2004:19:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
14:27:29	737916/737916	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:13%20GMT	https://www.classcentral.com/university/iitm	C:/Hindi_Website/hindi_website/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
14:27:30	229/229	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2011:39:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
14:27:30	2387/2387	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2018:33:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
14:27:31	750797/750797	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:16%20GMT	https://www.classcentral.com/university/columbia	C:/Hindi_Website/hindi_website/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
14:27:32	237/237	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2007:32:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
14:27:32	4778/4778	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2015:38:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
14:27:34	732846/732846	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:18%20GMT	https://www.classcentral.com/university/cornell	C:/Hindi_Website/hindi_website/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
14:27:34	238/238	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2012:07:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
14:27:36	778494/778494	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:20%20GMT	https://www.classcentral.com/university/edinburgh	C:/Hindi_Website/hindi_website/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
14:27:36	5180/5180	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2009:07:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
14:27:37	241/241	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2010:09:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
14:27:37	1879/1879	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2008:02:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
14:27:38	739954/739954	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:22%20GMT	https://www.classcentral.com/university/purdue	C:/Hindi_Website/hindi_website/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
14:27:39	203/203	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2010:06:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
14:27:39	2471/2471	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2023:30:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
14:27:40	788729/788729	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:25%20GMT	https://www.classcentral.com/university/penn	C:/Hindi_Website/hindi_website/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
14:27:41	170/170	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2011:39:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
14:27:42	1630/1630	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2008:02:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
14:27:43	761536/761536	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:27%20GMT	https://www.classcentral.com/university/duke	C:/Hindi_Website/hindi_website/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
14:27:44	220/220	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2009:32:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
14:27:44	2702/2702	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2018:54:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
14:27:45	790458/790458	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:29%20GMT	https://www.classcentral.com/university/umich	C:/Hindi_Website/hindi_website/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
14:27:46	174/174	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2010:07:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
14:27:46	1346/1346	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2021:13:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
14:27:47	849531/849531	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:31%20GMT	https://www.classcentral.com/provider/coursera	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
14:27:48	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
14:27:48	2103/2103	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2013:10:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
14:27:49	834255/834255	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:34%20GMT	https://www.classcentral.com/provider/edx	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
14:27:50	215/215	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2012:50:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
14:27:50	1603/1603	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2009:10:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
14:27:51	836345/836345	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:36%20GMT	https://www.classcentral.com/provider/futurelearn	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
14:27:52	7727/7727	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:28:37%20GMT	https://www.classcentral.com/provider/udemy	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/udemy	(from https://www.classcentral.com/)
14:27:52	206/206	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Sep%202022%2022:47:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
14:27:52	1382/1382	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2011:03:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
14:27:52	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:28:38%20GMT	https://www.classcentral.com/provider/swayam	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
14:27:52	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2010:25:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
14:27:53	2696/2696	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2016:26:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
14:27:53	8035/8035	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:28:39%20GMT	https://www.classcentral.com/provider/linkedin-learning	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/linkedin-learning.12c.delayed	(from https://www.classcentral.com/)
14:27:53	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2013:28:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
14:27:54	1749/1749	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2016:26:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
14:27:55	201/201	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2008:56:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
14:27:55	1888/1888	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2012:11:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d9e51a1e711dbb0e1cb34e4c63551231	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sq9645.png	(from https://www.classcentral.com/)
14:27:56	739691/739691	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2011:28:40%20GMT	https://www.classcentral.com/provider/skillshare	C:/Hindi_Website/hindi_website/www.classcentral.com/provider/skillshare.html	(from https://www.classcentral.com/)
14:27:56	7680/7680	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2024%20Feb%202023%2011:28:42%20GMT	https://www.classcentral.com/providers	C:/Hindi_Website/hindi_website/www.classcentral.com/providers	(from https://www.classcentral.com/)
14:27:57	207/207	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2017:12:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d1a5252eced81b288a32d85450c59c2c	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/google26e5.png	(from https://www.classcentral.com/)
14:27:57	2096/2096	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2021:11:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=28a13d6dddffe8d861ff5decfb83a695	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/googlec927.png	(from https://www.classcentral.com/)
14:27:57	241/241	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2015:13:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=0e6768b26fa5cff3593a86387373881b	C:/Hindi_Website/hindi_website/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazon11a8.png	(from https://www.classcentral.com/)
